timestamp_lsl,timestamp_iso,TP9,AF7,AF8,TP10
1781532847.418145,2026-06-15T21:14:07.913,-18.06640625,-862.3046875,-499.51171875,6.34765625
1781532847.422035,2026-06-15T21:14:07.913,-43.45703125,-902.34375,-546.875,-132.8125
1781532847.425925,2026-06-15T21:14:07.913,-42.96875,-720.21484375,-324.21875,-132.8125
1781532847.429815,2026-06-15T21:14:07.913,18.06640625,-548.828125,-293.9453125,60.05859375
1781532847.433705,2026-06-15T21:14:07.913,71.77734375,-518.06640625,-323.2421875,164.55078125
1781532847.437595,2026-06-15T21:14:07.913,41.015625,-530.76171875,-313.96484375,13.18359375
1781532847.441634,2026-06-15T21:14:07.913,10.7421875,-416.015625,-303.22265625,-133.7890625
1781532847.445524,2026-06-15T21:14:07.913,-22.4609375,-600.09765625,-374.0234375,-151.85546875
1781532847.449414,2026-06-15T21:14:07.913,-42.48046875,-627.9296875,-299.31640625,5.859375
1781532847.453304,2026-06-15T21:14:07.913,-31.25,-263.18359375,-144.53125,124.0234375
1781532847.457194,2026-06-15T21:14:07.913,-33.203125,-174.31640625,-196.2890625,3.41796875
1781532847.461084,2026-06-15T21:14:07.913,-54.6875,-676.7578125,-417.96875,-142.08984375
1781532847.464974,2026-06-15T21:14:07.913,-61.03515625,-1000.0,-516.11328125,-161.1328125
1781532847.468864,2026-06-15T21:14:07.913,-28.3203125,-594.7265625,-262.20703125,-25.390625
1781532847.472754,2026-06-15T21:14:07.913,0.9765625,-123.53515625,-119.140625,111.328125
1781532847.476644,2026-06-15T21:14:07.913,-1.46484375,-364.2578125,-300.29296875,55.6640625
1781532847.480534,2026-06-15T21:14:07.913,-23.92578125,-638.18359375,-390.13671875,-97.65625
1781532847.484424,2026-06-15T21:14:07.913,-41.9921875,-671.875,-333.49609375,-167.96875
1781532847.488446,2026-06-15T21:14:07.913,-15.13671875,-535.64453125,-271.484375,-42.48046875
1781532847.492337,2026-06-15T21:14:07.913,18.5546875,-433.59375,-208.49609375,112.79296875
1781532847.496227,2026-06-15T21:14:07.913,1.953125,-414.0625,-195.80078125,55.17578125
1781532847.500117,2026-06-15T21:14:07.913,-24.90234375,-276.3671875,-205.078125,-117.1875
1781532847.504007,2026-06-15T21:14:07.913,-27.34375,-408.69140625,-303.22265625,-176.7578125
1781532847.507896,2026-06-15T21:14:07.913,-17.578125,-716.30859375,-405.2734375,-38.57421875
1781532847.511786,2026-06-15T21:14:07.913,26.85546875,-773.4375,-322.265625,143.06640625
1781532847.515676,2026-06-15T21:14:07.913,36.1328125,-469.7265625,-213.8671875,128.41796875
1781532847.519567,2026-06-15T21:14:07.913,-4.8828125,-445.80078125,-282.71484375,-47.36328125
1781532847.523457,2026-06-15T21:14:07.913,-35.15625,-754.39453125,-398.92578125,-143.06640625
1781532847.527347,2026-06-15T21:14:07.913,-29.296875,-656.73828125,-291.50390625,-56.15234375
1781532847.531237,2026-06-15T21:14:07.913,0.48828125,-197.75390625,-123.046875,100.5859375
1781532847.535362,2026-06-15T21:14:07.913,14.16015625,-208.984375,-166.015625,128.41796875
1781532847.539252,2026-06-15T21:14:07.913,-6.34765625,-527.83203125,-318.359375,-12.6953125
1781532847.543142,2026-06-15T21:14:07.913,-43.9453125,-745.60546875,-360.83984375,-133.30078125
1781532847.547032,2026-06-15T21:14:07.913,-38.57421875,-618.1640625,-290.0390625,-74.21875
1781532847.550922,2026-06-15T21:14:07.913,18.06640625,-408.69140625,-255.859375,113.28125
1781532847.554812,2026-06-15T21:14:07.913,28.3203125,-691.89453125,-345.703125,156.25
1781532847.558702,2026-06-15T21:14:07.913,5.859375,-708.0078125,-329.1015625,-4.39453125
1781532847.562592,2026-06-15T21:14:07.913,-10.7421875,-424.31640625,-293.9453125,-126.46484375
1781532847.566482,2026-06-15T21:14:07.913,-23.4375,-627.9296875,-405.76171875,-78.61328125
1781532847.570372,2026-06-15T21:14:07.913,13.18359375,-803.22265625,-430.17578125,110.3515625
1781532847.574262,2026-06-15T21:14:07.913,39.0625,-299.31640625,-187.98828125,167.96875
1781532847.578152,2026-06-15T21:14:07.913,19.04296875,-199.21875,-244.62890625,7.8125
1781532847.582264,2026-06-15T21:14:07.913,-6.8359375,-649.4140625,-388.18359375,-121.09375
1781532847.586154,2026-06-15T21:14:07.913,-14.6484375,-749.0234375,-373.046875,-101.5625
1781532847.590044,2026-06-15T21:14:07.913,17.578125,-404.78515625,-272.4609375,62.01171875
1781532847.593934,2026-06-15T21:14:07.913,28.3203125,-261.71875,-250.0,151.3671875
1781532847.597824,2026-06-15T21:14:07.913,11.71875,-603.515625,-377.44140625,21.484375
1781532847.601715,2026-06-15T21:14:07.913,-12.20703125,-958.984375,-462.890625,-112.79296875
1781532847.605605,2026-06-15T21:14:07.913,-29.78515625,-917.48046875,-447.265625,-112.79296875
1781532847.609495,2026-06-15T21:14:07.913,6.8359375,-753.41796875,-348.6328125,46.875
1781532847.613385,2026-06-15T21:14:07.913,21.97265625,-842.28515625,-465.8203125,167.96875
1781532847.617275,2026-06-15T21:14:07.913,-16.6015625,-845.703125,-497.55859375,43.45703125
1781532847.621165,2026-06-15T21:14:07.913,-45.8984375,-375.0,-251.46484375,-125.9765625
1781532847.625055,2026-06-15T21:14:07.913,-47.8515625,-371.58203125,-317.87109375,-140.13671875
1781532847.629150,2026-06-15T21:14:07.913,-18.06640625,-488.28125,-311.03515625,23.4375
1781532847.633041,2026-06-15T21:14:07.913,9.27734375,-189.94140625,-177.734375,136.23046875
1781532847.636931,2026-06-15T21:14:07.913,4.8828125,-157.71484375,-229.4921875,38.0859375
1781532847.640821,2026-06-15T21:14:07.913,17.08984375,-503.90625,-349.609375,-92.28515625
1781532847.644711,2026-06-15T21:14:07.913,11.71875,-742.67578125,-420.41015625,-121.09375
1781532847.648601,2026-06-15T21:14:07.913,-2.44140625,-745.1171875,-395.99609375,-8.30078125
1781532847.652492,2026-06-15T21:14:07.913,12.6953125,-669.43359375,-300.29296875,103.515625
1781532847.656382,2026-06-15T21:14:07.913,0.9765625,-731.93359375,-395.99609375,41.015625
1781532847.660272,2026-06-15T21:14:08.846,-54.19921875,-955.56640625,-529.296875,-109.375
1781532847.664162,2026-06-15T21:14:08.846,-86.9140625,-701.66015625,-338.8671875,-184.5703125
1781532847.668052,2026-06-15T21:14:08.847,-48.33984375,-344.7265625,-258.30078125,-55.17578125
1781532847.671942,2026-06-15T21:14:08.847,-15.13671875,-465.8203125,-295.8984375,107.421875
1781532847.676022,2026-06-15T21:14:08.847,-25.390625,-541.9921875,-312.98828125,62.01171875
1781532847.679912,2026-06-15T21:14:08.847,-52.734375,-425.78125,-291.015625,-98.6328125
1781532847.683802,2026-06-15T21:14:08.847,-83.49609375,-454.1015625,-333.984375,-182.12890625
1781532847.687693,2026-06-15T21:14:08.847,-64.453125,-724.609375,-370.1171875,-72.75390625
1781532847.691583,2026-06-15T21:14:08.847,-6.34765625,-599.12109375,-271.97265625,103.515625
1781532847.695473,2026-06-15T21:14:08.847,-19.53125,-492.67578125,-308.59375,77.63671875
1781532847.699363,2026-06-15T21:14:08.847,-41.50390625,-797.36328125,-382.32421875,-85.9375
1781532847.703254,2026-06-15T21:14:08.847,-55.17578125,-958.49609375,-557.6171875,-167.48046875
1781532847.707144,2026-06-15T21:14:08.847,-67.3828125,-833.0078125,-515.625,-89.84375
1781532847.711034,2026-06-15T21:14:08.847,-28.80859375,-310.05859375,-179.6875,67.3828125
1781532847.714924,2026-06-15T21:14:08.847,1.953125,-272.94921875,-256.34765625,100.09765625
1781532847.718814,2026-06-15T21:14:08.847,-16.6015625,-652.83203125,-369.140625,-39.0625
1781532847.722880,2026-06-15T21:14:08.847,-40.0390625,-649.90234375,-326.171875,-158.203125
1781532847.726770,2026-06-15T21:14:08.847,-21.97265625,-412.59765625,-271.97265625,-91.796875
1781532847.730661,2026-06-15T21:14:08.847,16.6015625,-412.59765625,-267.578125,103.02734375
1781532847.734551,2026-06-15T21:14:08.847,21.484375,-497.0703125,-271.97265625,142.08984375
1781532847.738441,2026-06-15T21:14:08.847,-5.859375,-451.66015625,-303.22265625,-22.4609375
1781532847.742332,2026-06-15T21:14:08.847,-49.8046875,-687.98828125,-390.13671875,-149.90234375
1781532847.746222,2026-06-15T21:14:08.847,-49.31640625,-927.24609375,-440.91796875,-103.515625
1781532847.750112,2026-06-15T21:14:08.847,-3.90625,-911.62109375,-429.19921875,101.07421875
1781532847.754002,2026-06-15T21:14:08.847,23.92578125,-545.8984375,-239.74609375,174.8046875
1781532847.757892,2026-06-15T21:14:08.847,17.08984375,-280.76171875,-225.09765625,21.484375
1781532847.761783,2026-06-15T21:14:08.847,-0.9765625,-591.30859375,-386.23046875,-104.98046875
1781532847.765673,2026-06-15T21:14:08.847,-12.6953125,-728.515625,-402.83203125,-100.5859375
1781532847.769721,2026-06-15T21:14:08.847,9.765625,-333.49609375,-221.19140625,51.26953125
1781532847.773612,2026-06-15T21:14:08.847,52.734375,-216.30859375,-231.93359375,151.85546875
1781532847.777502,2026-06-15T21:14:08.847,48.33984375,-626.953125,-333.984375,32.2265625
1781532847.781392,2026-06-15T21:14:08.847,9.27734375,-702.1484375,-298.33984375,-122.55859375
1781532847.785282,2026-06-15T21:14:08.847,2.44140625,-476.5625,-314.453125,-139.16015625
1781532847.789173,2026-06-15T21:14:08.847,43.9453125,-566.89453125,-309.5703125,34.66796875
1781532847.793063,2026-06-15T21:14:08.847,64.94140625,-852.5390625,-462.890625,175.29296875
1781532847.796953,2026-06-15T21:14:08.847,28.80859375,-861.81640625,-503.90625,77.1484375
1781532847.800843,2026-06-15T21:14:08.847,1.953125,-462.890625,-257.8125,-84.9609375
1781532847.804734,2026-06-15T21:14:08.847,-6.8359375,-511.23046875,-353.515625,-120.60546875
1781532847.808624,2026-06-15T21:14:08.847,8.7890625,-633.30078125,-355.95703125,29.78515625
1781532847.812514,2026-06-15T21:14:08.847,33.203125,-376.953125,-202.63671875,168.9453125
1781532847.816548,2026-06-15T21:14:08.847,29.296875,-215.8203125,-220.21484375,88.8671875
1781532847.820438,2026-06-15T21:14:08.847,6.34765625,-460.44921875,-330.078125,-57.6171875
1781532847.824328,2026-06-15T21:14:08.847,-10.7421875,-750.0,-391.11328125,-103.515625
1781532847.828219,2026-06-15T21:14:08.847,2.9296875,-515.625,-270.99609375,11.71875
1781532847.832109,2026-06-15T21:14:08.847,27.34375,-331.0546875,-238.28125,157.2265625
1781532847.835999,2026-06-15T21:14:08.847,25.87890625,-620.1171875,-380.859375,112.79296875
1781532847.839890,2026-06-15T21:14:08.847,5.37109375,-965.33203125,-528.3203125,-49.8046875
1781532847.843780,2026-06-15T21:14:08.847,-21.97265625,-842.7734375,-423.828125,-134.765625
1781532847.847671,2026-06-15T21:14:08.847,-3.90625,-437.98828125,-257.8125,-24.4140625
1781532847.851561,2026-06-15T21:14:08.847,29.296875,-468.26171875,-287.109375,134.765625
1781532847.855451,2026-06-15T21:14:08.847,22.4609375,-615.72265625,-385.7421875,110.3515625
1781532847.859341,2026-06-15T21:14:08.847,2.9296875,-518.5546875,-341.30859375,-50.78125
1781532847.863364,2026-06-15T21:14:08.847,-23.4375,-464.35546875,-314.94140625,-151.3671875
1781532847.867254,2026-06-15T21:14:08.847,-6.34765625,-670.41015625,-342.28515625,-38.57421875
1781532847.871144,2026-06-15T21:14:08.847,30.76171875,-641.6015625,-271.97265625,145.5078125
1781532847.875035,2026-06-15T21:14:08.847,34.66796875,-294.43359375,-215.33203125,131.34765625
1781532847.878925,2026-06-15T21:14:08.847,8.7890625,-350.5859375,-302.734375,-37.59765625
1781532847.882815,2026-06-15T21:14:08.847,-12.6953125,-797.36328125,-500.0,-125.0
1781532847.886706,2026-06-15T21:14:08.847,-2.9296875,-955.078125,-451.171875,-42.96875
1781532847.890596,2026-06-15T21:14:08.847,32.2265625,-688.4765625,-260.7421875,118.65234375
1781532847.894486,2026-06-15T21:14:08.847,51.7578125,-553.22265625,-278.3203125,146.484375
1781532847.898377,2026-06-15T21:14:08.847,20.99609375,-744.62890625,-390.625,-13.671875
1781532847.902267,2026-06-15T21:14:08.847,-11.23046875,-675.29296875,-323.73046875,-135.7421875
1781532847.906157,2026-06-15T21:14:08.847,-9.765625,-391.6015625,-260.25390625,-83.49609375
1781532847.910278,2026-06-15T21:14:08.847,34.1796875,-410.64453125,-278.3203125,114.2578125
1781532847.914168,2026-06-15T21:14:08.847,71.77734375,-482.421875,-266.11328125,185.05859375
1781532847.918059,2026-06-15T21:14:08.847,33.69140625,-414.55078125,-263.18359375,20.5078125
1781532847.921949,2026-06-15T21:14:08.847,-12.6953125,-435.05859375,-293.45703125,-127.9296875
1781532847.925840,2026-06-15T21:14:08.847,-11.71875,-588.37890625,-348.14453125,-115.72265625
1781532847.929730,2026-06-15T21:14:08.847,14.6484375,-829.1015625,-375.48828125,60.05859375
1781532847.933620,2026-06-15T21:14:08.847,37.109375,-619.140625,-254.39453125,162.59765625
1781532847.937511,2026-06-15T21:14:08.847,25.87890625,-247.0703125,-197.75390625,24.90234375
1781532847.941401,2026-06-15T21:14:08.847,0.0,-579.58984375,-421.38671875,-115.72265625
1781532847.945292,2026-06-15T21:14:08.847,-12.20703125,-851.07421875,-492.1875,-108.3984375
1781532847.949182,2026-06-15T21:14:08.847,19.53125,-417.96875,-225.09765625,62.98828125
1781532847.953073,2026-06-15T21:14:08.847,45.41015625,-395.01953125,-225.5859375,175.29296875
1781532847.957183,2026-06-15T21:14:08.847,24.4140625,-787.59765625,-440.4296875,50.78125
1781532847.961073,2026-06-15T21:14:08.847,-3.41796875,-854.4921875,-490.72265625,-103.515625
1781532847.964964,2026-06-15T21:14:08.847,-23.92578125,-502.44140625,-283.69140625,-127.44140625
1781532847.968854,2026-06-15T21:14:08.847,0.0,-296.875,-214.35546875,41.015625
1781532847.972744,2026-06-15T21:14:08.847,31.25,-515.13671875,-257.32421875,163.0859375
1781532847.976635,2026-06-15T21:14:08.847,22.4609375,-758.7890625,-323.73046875,65.4296875
1781532847.980525,2026-06-15T21:14:08.847,7.32421875,-750.9765625,-338.8671875,-84.9609375
1781532847.984416,2026-06-15T21:14:08.847,-7.8125,-756.8359375,-354.98046875,-130.37109375
1781532847.988306,2026-06-15T21:14:08.847,21.97265625,-909.66796875,-478.02734375,37.59765625
1781532847.992197,2026-06-15T21:14:08.847,47.36328125,-755.859375,-396.97265625,181.640625
1781532847.996087,2026-06-15T21:14:08.847,31.25,-244.62890625,-191.40625,82.03125
1781532847.999978,2026-06-15T21:14:08.847,7.32421875,-407.71484375,-324.70703125,-73.2421875
1781532848.004071,2026-06-15T21:14:08.847,-23.4375,-666.9921875,-364.74609375,-137.6953125
1781532848.007961,2026-06-15T21:14:08.847,-8.7890625,-497.0703125,-258.30078125,-11.71875
1781532848.011852,2026-06-15T21:14:08.847,21.97265625,-407.71484375,-220.21484375,149.90234375
1781532848.015742,2026-06-15T21:14:08.847,13.18359375,-438.4765625,-257.8125,104.4921875
1781532848.019633,2026-06-15T21:14:08.847,-1.953125,-506.8359375,-318.84765625,-47.8515625
1781532848.023523,2026-06-15T21:14:08.847,-21.484375,-741.2109375,-392.578125,-121.09375
1781532848.027414,2026-06-15T21:14:08.847,-7.8125,-717.28515625,-292.96875,-17.578125
1781532848.031304,2026-06-15T21:14:08.847,34.66796875,-472.65625,-254.39453125,145.99609375
1781532848.035195,2026-06-15T21:14:08.847,34.66796875,-760.25390625,-399.90234375,131.34765625
1781532848.039085,2026-06-15T21:14:08.847,5.859375,-608.88671875,-261.23046875,-43.45703125
1781532848.042976,2026-06-15T21:14:08.847,-9.765625,-340.8203125,-254.8828125,-137.20703125
1781532848.046866,2026-06-15T21:14:08.847,-6.34765625,-640.625,-346.6796875,-48.33984375
1781532848.050941,2026-06-15T21:14:08.847,12.20703125,-553.7109375,-260.25390625,116.69921875
1781532848.054832,2026-06-15T21:14:08.847,16.6015625,-175.29296875,-162.59765625,120.1171875
1781532848.058722,2026-06-15T21:14:08.847,-0.9765625,-259.765625,-263.671875,-39.0625
1781532848.062613,2026-06-15T21:14:08.847,-22.4609375,-629.8828125,-332.51953125,-144.53125
1781532848.066504,2026-06-15T21:14:08.847,-9.765625,-753.41796875,-337.40234375,-75.68359375
1781532848.070394,2026-06-15T21:14:08.847,42.48046875,-606.4453125,-312.01171875,112.79296875
1781532848.074285,2026-06-15T21:14:08.847,48.33984375,-622.55859375,-292.48046875,144.53125
1781532848.078175,2026-06-15T21:14:08.847,3.41796875,-814.94140625,-390.625,-19.04296875
1781532848.082066,2026-06-15T21:14:08.847,-27.34375,-916.015625,-391.11328125,-149.4140625
1781532848.085956,2026-06-15T21:14:08.847,-21.97265625,-643.5546875,-274.4140625,-110.3515625
1781532848.089847,2026-06-15T21:14:08.847,7.32421875,-375.9765625,-256.8359375,71.2890625
1781532848.093737,2026-06-15T21:14:08.847,11.71875,-608.3984375,-307.6171875,146.484375
1781532848.097799,2026-06-15T21:14:08.847,-10.25390625,-644.53125,-278.80859375,8.7890625
1781532848.101690,2026-06-15T21:14:08.847,-29.78515625,-408.203125,-278.80859375,-128.90625
1781532848.105581,2026-06-15T21:14:08.847,-29.296875,-584.9609375,-334.9609375,-124.0234375
1781532848.109471,2026-06-15T21:14:08.847,5.37109375,-713.8671875,-308.10546875,49.8046875
1781532848.113362,2026-06-15T21:14:08.847,15.625,-387.20703125,-197.265625,136.71875
1781532848.117252,2026-06-15T21:14:08.847,4.39453125,-447.265625,-275.390625,14.6484375
1781532848.121143,2026-06-15T21:14:08.847,-16.11328125,-816.89453125,-435.05859375,-109.375
1781532848.125033,2026-06-15T21:14:08.847,-33.69140625,-918.9453125,-491.69921875,-123.53515625
1781532848.128924,2026-06-15T21:14:08.847,-6.34765625,-699.21875,-273.92578125,24.90234375
1781532848.132814,2026-06-15T21:14:08.847,24.90234375,-281.73828125,-150.87890625,141.6015625
1781532848.136705,2026-06-15T21:14:08.847,17.578125,-378.41796875,-306.15234375,39.55078125
1781532848.140596,2026-06-15T21:14:08.847,-16.11328125,-613.76953125,-385.25390625,-117.1875
1781532848.144758,2026-06-15T21:14:08.847,-32.71484375,-475.09765625,-292.48046875,-153.3203125
1781532848.148649,2026-06-15T21:14:08.847,-0.48828125,-314.94140625,-236.81640625,13.18359375
1781532848.152539,2026-06-15T21:14:08.847,34.1796875,-411.1328125,-229.4921875,150.390625
1781532848.156430,2026-06-15T21:14:08.847,22.4609375,-458.49609375,-241.2109375,62.98828125
1781532848.160321,2026-06-15T21:14:08.847,-12.20703125,-415.52734375,-330.56640625,-79.58984375
1781532848.164211,2026-06-15T21:14:08.847,-30.2734375,-770.99609375,-421.875,-127.44140625
1781532848.168102,2026-06-15T21:14:08.847,-10.25390625,-997.55859375,-498.53515625,17.08984375
1781532848.171993,2026-06-15T21:14:08.847,9.765625,-849.12109375,-444.3359375,157.71484375
1781532848.175883,2026-06-15T21:14:08.847,-0.48828125,-373.53515625,-205.56640625,77.1484375
1781532848.179774,2026-06-15T21:14:08.847,-23.92578125,-344.7265625,-296.38671875,-90.33203125
1781532848.183665,2026-06-15T21:14:08.847,-32.2265625,-752.9296875,-430.17578125,-163.0859375
1781532848.187555,2026-06-15T21:14:08.847,-8.7890625,-773.4375,-330.56640625,-30.2734375
1781532848.191586,2026-06-15T21:14:08.847,20.01953125,-290.0390625,-165.0390625,128.41796875
1781532848.195476,2026-06-15T21:14:08.847,14.16015625,-260.25390625,-243.65234375,88.8671875
1781532848.199367,2026-06-15T21:14:08.847,-16.11328125,-617.1875,-347.16796875,-63.4765625
1781532848.203258,2026-06-15T21:14:08.847,-36.62109375,-613.76953125,-328.61328125,-151.3671875
1781532848.207148,2026-06-15T21:14:08.847,-24.90234375,-429.6875,-266.6015625,-46.875
1781532848.211039,2026-06-15T21:14:08.847,20.99609375,-555.17578125,-327.1484375,132.32421875
1781532848.214930,2026-06-15T21:14:08.847,47.8515625,-705.078125,-349.609375,133.30078125
1781532848.218820,2026-06-15T21:14:08.847,20.01953125,-486.81640625,-274.4140625,-25.390625
1781532848.222711,2026-06-15T21:14:08.847,-36.1328125,-436.5234375,-281.25,-148.4375
1781532848.226602,2026-06-15T21:14:08.847,-36.1328125,-678.7109375,-412.59765625,-70.3125
1781532848.230492,2026-06-15T21:14:08.847,13.18359375,-878.41796875,-447.265625,125.0
1781532848.234383,2026-06-15T21:14:08.847,11.23046875,-406.73828125,-190.91796875,136.71875
1781532848.238515,2026-06-15T21:14:08.847,-7.32421875,-234.375,-243.1640625,-29.78515625
1781532848.242405,2026-06-15T21:14:08.848,-10.7421875,-714.84375,-389.16015625,-128.90625
1781532848.246296,2026-06-15T21:14:08.848,-12.6953125,-894.04296875,-382.8125,-72.75390625
1781532848.250187,2026-06-15T21:14:08.848,19.04296875,-380.37109375,-200.1953125,104.98046875
1781532848.254078,2026-06-15T21:14:08.848,28.3203125,-163.57421875,-200.68359375,151.3671875
1781532848.257968,2026-06-15T21:14:08.848,9.765625,-679.19921875,-451.66015625,6.8359375
1781532848.261859,2026-06-15T21:14:08.848,-17.08984375,-999.51171875,-481.93359375,-115.72265625
1781532848.265750,2026-06-15T21:14:08.848,-17.578125,-837.890625,-306.15234375,-79.58984375
1781532848.269640,2026-06-15T21:14:08.848,27.83203125,-512.6953125,-250.9765625,108.3984375
1781532848.273531,2026-06-15T21:14:08.848,37.109375,-576.171875,-292.48046875,175.78125
1781532848.277422,2026-06-15T21:14:08.848,20.5078125,-680.6640625,-325.1953125,40.52734375
1781532848.281313,2026-06-15T21:14:08.848,-0.48828125,-549.31640625,-336.42578125,-88.37890625
1781532848.285429,2026-06-15T21:14:08.848,0.0,-555.6640625,-312.5,-71.2890625
1781532848.289320,2026-06-15T21:14:08.848,39.0625,-530.2734375,-290.52734375,104.98046875
1781532848.293210,2026-06-15T21:14:08.848,59.08203125,-289.55078125,-202.63671875,192.87109375
1781532848.297101,2026-06-15T21:14:08.848,40.52734375,-185.05859375,-211.42578125,56.640625
1781532848.300992,2026-06-15T21:14:08.848,10.25390625,-510.25390625,-349.609375,-85.9375
1781532848.304883,2026-06-15T21:14:08.848,3.90625,-904.78515625,-462.40234375,-96.6796875
1781532848.308773,2026-06-15T21:14:08.848,25.87890625,-852.05078125,-346.6796875,65.91796875
1781532848.312664,2026-06-15T21:14:08.848,38.0859375,-428.7109375,-188.96484375,166.9921875
1781532848.316555,2026-06-15T21:14:08.848,22.94921875,-430.6640625,-322.75390625,70.3125
1781532848.320446,2026-06-15T21:14:08.848,0.48828125,-902.34375,-491.2109375,-49.8046875
1781532848.324337,2026-06-15T21:14:08.848,-14.16015625,-670.8984375,-305.6640625,-103.515625
1781532848.328227,2026-06-15T21:14:08.848,13.18359375,-255.859375,-197.265625,27.34375
1781532848.332328,2026-06-15T21:14:08.848,54.6875,-377.44140625,-234.86328125,177.24609375
1781532848.336219,2026-06-15T21:14:08.848,39.55078125,-455.078125,-274.4140625,95.21484375
1781532848.340110,2026-06-15T21:14:08.848,12.6953125,-344.7265625,-250.9765625,-68.359375
1781532848.344001,2026-06-15T21:14:08.848,7.32421875,-430.6640625,-291.9921875,-109.86328125
1781532848.347891,2026-06-15T21:14:08.848,21.97265625,-659.66796875,-327.63671875,29.78515625
1781532848.351782,2026-06-15T21:14:08.848,48.33984375,-746.58203125,-304.6875,172.8515625
1781532848.355673,2026-06-15T21:14:08.848,39.0625,-590.8203125,-283.203125,105.46875
1781532848.359564,2026-06-15T21:14:08.848,8.30078125,-729.98046875,-343.75,-58.59375
1781532848.363455,2026-06-15T21:14:08.848,-19.04296875,-990.234375,-554.6875,-115.72265625
1781532848.367345,2026-06-15T21:14:08.848,-2.9296875,-804.6875,-454.1015625,-3.41796875
1781532848.371236,2026-06-15T21:14:08.848,32.71484375,-214.84375,-130.37109375,140.625
1781532848.375127,2026-06-15T21:14:08.848,35.64453125,-199.70703125,-234.86328125,122.0703125
1781532848.379218,2026-06-15T21:14:08.848,15.625,-573.73046875,-331.54296875,-34.1796875
1781532848.383109,2026-06-15T21:14:08.848,-8.30078125,-555.17578125,-297.36328125,-129.8828125
1781532848.387000,2026-06-15T21:14:08.848,2.44140625,-351.5625,-255.859375,-42.96875
1781532848.390891,2026-06-15T21:14:08.848,35.64453125,-321.2890625,-239.74609375,132.8125
1781532848.394782,2026-06-15T21:14:08.848,42.96875,-460.44921875,-291.015625,145.01953125
1781532848.398673,2026-06-15T21:14:08.848,23.4375,-739.2578125,-382.32421875,-12.6953125
1781532848.402563,2026-06-15T21:14:08.848,-4.8828125,-760.25390625,-341.796875,-116.2109375
1781532848.406454,2026-06-15T21:14:08.848,-14.16015625,-699.70703125,-371.58203125,-49.8046875
1781532848.410345,2026-06-15T21:14:08.848,22.4609375,-916.50390625,-427.24609375,135.7421875
1781532848.414236,2026-06-15T21:14:08.848,41.015625,-484.86328125,-206.0546875,166.50390625
1781532848.418127,2026-06-15T21:14:08.848,23.4375,-246.58203125,-250.9765625,10.25390625
1781532848.422018,2026-06-15T21:14:08.848,-12.6953125,-753.41796875,-443.84765625,-116.69921875
1781532848.426089,2026-06-15T21:14:08.848,-26.85546875,-795.8984375,-396.97265625,-91.796875
1781532848.429980,2026-06-15T21:14:08.848,10.7421875,-317.3828125,-199.21875,83.0078125
1781532848.433871,2026-06-15T21:14:08.848,17.08984375,-161.62109375,-218.26171875,120.60546875
1781532848.437762,2026-06-15T21:14:08.848,3.90625,-553.7109375,-312.98828125,-9.27734375
1781532848.441653,2026-06-15T21:14:08.848,-33.203125,-724.12109375,-339.84375,-139.6484375
1781532848.445544,2026-06-15T21:14:08.848,-32.2265625,-751.46484375,-409.1796875,-112.79296875
1781532848.449435,2026-06-15T21:14:08.848,-3.41796875,-735.3515625,-315.4296875,64.453125
1781532848.453325,2026-06-15T21:14:08.848,-2.9296875,-793.9453125,-424.8046875,148.4375
1781532848.457216,2026-06-15T21:14:08.848,-2.44140625,-872.0703125,-496.09375,39.0625
1781532848.461107,2026-06-15T21:14:08.848,-40.52734375,-437.01171875,-240.234375,-117.67578125
1781532848.464998,2026-06-15T21:14:08.848,-58.10546875,-423.33984375,-311.5234375,-123.046875
1781532848.468889,2026-06-15T21:14:08.848,-11.71875,-573.73046875,-321.2890625,45.41015625
1781532848.472947,2026-06-15T21:14:08.848,17.578125,-301.7578125,-182.6171875,141.11328125
1781532848.476838,2026-06-15T21:14:08.848,-3.41796875,-272.94921875,-259.27734375,22.94921875
1781532848.480729,2026-06-15T21:14:08.848,-24.90234375,-732.421875,-400.390625,-124.51171875
1781532848.484620,2026-06-15T21:14:08.848,-19.53125,-829.58984375,-378.90625,-152.83203125
1781532848.488511,2026-06-15T21:14:08.848,7.8125,-501.953125,-288.0859375,4.39453125
1781532848.492402,2026-06-15T21:14:08.848,37.109375,-525.87890625,-299.8046875,129.39453125
1781532848.496293,2026-06-15T21:14:08.848,36.62109375,-788.0859375,-396.97265625,45.41015625
1781532848.500183,2026-06-15T21:14:08.848,8.7890625,-925.78125,-479.4921875,-89.84375
1781532848.504074,2026-06-15T21:14:08.848,-11.71875,-679.19921875,-329.58984375,-138.18359375
1781532848.507965,2026-06-15T21:14:08.848,6.34765625,-311.5234375,-202.1484375,3.41796875
1781532848.511856,2026-06-15T21:14:08.848,23.92578125,-413.57421875,-275.87890625,148.4375
1781532848.515747,2026-06-15T21:14:08.848,12.20703125,-535.64453125,-332.51953125,79.1015625
1781532848.519790,2026-06-15T21:14:08.848,-6.8359375,-342.7734375,-240.72265625,-66.89453125
1781532848.523681,2026-06-15T21:14:08.848,-29.78515625,-393.06640625,-296.875,-136.23046875
1781532848.527572,2026-06-15T21:14:08.848,-11.23046875,-596.19140625,-286.1328125,-13.18359375
1781532848.531463,2026-06-15T21:14:08.848,35.64453125,-479.98046875,-206.54296875,127.44140625
